loss,hyperparameters,iteration,runtime,score,std
0.5686674202415869,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8337107576302156, 'learning_rate': 0.09105871019477645, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 33, 'reg_alpha': 0.3424201894974256, 'reg_lambda': 0.016470445577830034, 'subsample_for_bin': 66000, 'subsample': 0.7879625992276751, 'subsample_freq': 2}",24,1.1200925147160887,0.4313325797584131,0.015451020193392553
0.5491265904040474,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7571898748494308, 'learning_rate': 0.02564390894721063, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 26, 'reg_alpha': 0.10298580003302146, 'reg_lambda': 0.13740005325154542, 'subsample_for_bin': 80000, 'subsample': 0.6987081036676847, 'subsample_freq': 3}",25,1.0594164355657996,0.4508734095959526,0.007329920752948421
0.5601732809873876,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7531133964018875, 'learning_rate': 0.025275717846512055, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 28, 'reg_alpha': 0.986173386177906, 'reg_lambda': 0.17582354243712828, 'subsample_for_bin': 82000, 'subsample': 0.5658909116369727, 'subsample_freq': 3}",26,1.015403560642153,0.43982671901261244,0.025523190318640497
0.567589583984502,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8325128114098785, 'learning_rate': 0.031487695976655176, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 50, 'num_leaves': 35, 'reg_alpha': 0.0015436656292904805, 'reg_lambda': 0.08867799164000595, 'subsample_for_bin': 82000, 'subsample': 0.8363040361026811, 'subsample_freq': 9}",27,1.2170247038826347,0.432410416015498,0.013922827375093606
0.5716582931537559,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.862561407268455, 'learning_rate': 0.030462142826047207, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 19, 'reg_alpha': 0.7739617617544537, 'reg_lambda': 0.4262918293799019, 'subsample_for_bin': 30000, 'subsample': 0.6456502238100622, 'subsample_freq': 3}",28,1.3056048864498735,0.4283417068462441,0.013846528895797091
0.5548138948941267,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7917165829422852, 'learning_rate': 0.04056265968863079, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 5, 'num_leaves': 15, 'reg_alpha': 0.11574118753814927, 'reg_lambda': 0.18715444507258053, 'subsample_for_bin': 84000, 'subsample': 0.7184194366949338, 'subsample_freq': 3}",29,1.1185732384212315,0.4451861051058733,0.024022318139737254
0.5643777489389277,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7097284146489139, 'learning_rate': 0.028789405528356987, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 45, 'num_leaves': 27, 'reg_alpha': 0.33291793399992975, 'reg_lambda': 0.24279544424842314, 'subsample_for_bin': 38000, 'subsample': 0.8285192872955343, 'subsample_freq': 8}",30,1.358274812065065,0.43562225106107233,0.021128620547079216
0.5649771629122146,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8765262669628667, 'learning_rate': 0.04578278516594874, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 37, 'reg_alpha': 0.7293428049898701, 'reg_lambda': 0.453326758118752, 'subsample_for_bin': 58000, 'subsample': 0.5820932957981706, 'subsample_freq': 4}",31,1.3411139473319054,0.43502283708778544,0.008742305133560061
0.5719521675306055,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7872904848699231, 'learning_rate': 0.14622574753068238, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 32, 'reg_alpha': 0.9958280681845246, 'reg_lambda': 0.5683662227876458, 'subsample_for_bin': 76000, 'subsample': 0.6746290335397006, 'subsample_freq': 7}",32,0.9000265375711024,0.4280478324693945,0.017661197671296352
0.5653664006697184,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9954569928527764, 'learning_rate': 0.03670329819106384, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 40, 'num_leaves': 31, 'reg_alpha': 0.2735238648787657, 'reg_lambda': 0.010884106276205174, 'subsample_for_bin': 62000, 'subsample': 0.7559369727489081, 'subsample_freq': 2}",33,1.4595894298516214,0.43463359933028156,0.01185858481565487
0.5679967927450166,"{'boosting_type': 'goss', 'colsample_bytree': 0.9328500968042984, 'learning_rate': 0.07441251334074978, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 12, 'reg_alpha': 0.4336263357976965, 'reg_lambda': 0.8757168605476726, 'subsample_for_bin': 24000, 'subsample': 1.0, 'subsample_freq': 0}",34,0.9040762475691736,0.4320032072549834,0.014148374402197815
0.5756301025809939,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7115188144234171, 'learning_rate': 0.051294579416943153, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 50, 'reg_alpha': 0.1063523382058667, 'reg_lambda': 0.6708015058508731, 'subsample_for_bin': 38000, 'subsample': 0.833592153729364, 'subsample_freq': 4}",35,1.0420276113785802,0.4243698974190061,0.01452654244102874
0.6066154330664386,"{'boosting_type': 'dart', 'colsample_bytree': 0.6324000434546894, 'learning_rate': 0.025234905618865114, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 50, 'num_leaves': 41, 'reg_alpha': 0.3983316819382955, 'reg_lambda': 0.7256860073186103, 'subsample_for_bin': 34000, 'drop_rate': 0.13862904196452422, 'subsample': 0.9762645995919652, 'subsample_freq': 8}",36,199.16235514534637,0.39338456693356144,0.027105501566205073
0.5638943682219233,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7356846065285344, 'learning_rate': 0.04312001457227906, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 22, 'reg_alpha': 0.5077544409341828, 'reg_lambda': 0.3391459304000478, 'subsample_for_bin': 56000, 'subsample': 0.6109064403320515, 'subsample_freq': 4}",37,1.0519886616617442,0.43610563177807676,0.005228116298424797
0.5702083028703466,"{'boosting_type': 'goss', 'colsample_bytree': 0.8184940499598697, 'learning_rate': 0.03322539058115631, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 20, 'num_leaves': 29, 'reg_alpha': 0.6237188404189665, 'reg_lambda': 0.10422600773637661, 'subsample_for_bin': 76000, 'subsample': 1.0, 'subsample_freq': 0}",38,1.461629522498697,0.42979169712965337,0.009576466072695812
0.5961579524389344,"{'boosting_type': 'dart', 'colsample_bytree': 0.8590737209267341, 'learning_rate': 0.028269888341876256, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 36, 'reg_alpha': 0.9499171559651031, 'reg_lambda': 0.24045586790932882, 'subsample_for_bin': 48000, 'drop_rate': 0.10089693323642862, 'subsample': 0.5052574429255071, 'subsample_freq': 10}",39,164.68581081200392,0.4038420475610656,0.027226454321475507
0.5612337576592128,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.902349616470552, 'learning_rate': 0.055171727493437246, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 35, 'num_leaves': 25, 'reg_alpha': 0.27623946429729196, 'reg_lambda': 0.266884254872445, 'subsample_for_bin': 20000, 'subsample': 0.5003113397173061, 'subsample_freq': 1}",40,0.8986937307752669,0.4387662423407872,0.013981080427300563
0.5677592506707064,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.692042050379439, 'learning_rate': 0.07768401908618745, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 55, 'num_leaves': 39, 'reg_alpha': 0.6671656466279241, 'reg_lambda': 0.368684467969544, 'subsample_for_bin': 2000, 'subsample': 0.6834328117074706, 'subsample_freq': 3}",41,1.1334067828953267,0.43224074932929357,0.012204575616137157
